valid_time,mxtpr,mntpr,lsp,tcc,v10,u10,d2m,tp_mm
2018-08-24 06:00:00,2.5367736888e-06,2.2411346759999999e-07,1.0108947664e-06,0.5601110852,1.0247088596,5.997093472,281.2415032,0.0045013428040000004
2018-08-24 12:00:00,5.9566497879999996e-05,4.1322707872e-05,2.6206970319999997e-05,0.7270166016,0.5632592736800001,6.611889716,282.5850048,0.18476486316000001
2018-08-24 18:00:00,3.051757824e-07,0.0,0.0,0.1840649414,-3.9503021080000003,4.85885132,279.667272,0.0003051757808
2018-08-25 00:00:00,0.0,0.0,7.6293944e-08,0.17443481544,-2.3614153988,4.960412604,280.4053636,0.00011444091999999999
2018-08-25 06:00:00,0.0,0.0,0.0,0.023729247936,-1.9526946922,4.326519784,280.2537604,0.0
2018-08-25 12:00:00,1.6527175896e-05,6.86645496e-07,4.959106440000001e-07,0.5485986332,-2.08441284,1.5578784211999999,279.8998156,0.026435851867999998
2018-08-25 18:00:00,3.623962448e-06,0.0,0.0,1.0,2.8239453217,0.46705871892000006,280.7223576,0.0028038024528000004
2018-08-26 00:00:00,3.5667419199999997e-06,8.201599079999999e-07,1.0261535632e-05,1.0,4.333344124,0.9619818125599999,281.45414039999997,0.010261535632
2018-08-26 06:00:00,0.0007144928019999999,0.0003645133972,0.0013498878495999999,1.0,7.170388828,-4.213570552,284.068978,1.758670816
2018-08-26 12:00:00,6.404876672e-05,1.30558013288e-05,8.6650848288e-05,0.9923168932,1.44094238244,6.375966768,288.0726416,0.13225555408
2018-08-26 18:00:00,1.0967254443200001e-05,1.7738342440000002e-06,9.0217591432e-06,0.97994263,1.15999389,5.93011414,285.6769188,0.015335082982399998
2018-08-27 00:00:00,1.3141632096000001e-05,3.042221092e-06,2.6760101292e-05,0.9864721684,2.543043816,5.7314752239999995,283.1771684,0.026912689235999997
2018-08-27 06:00:00,9.3269348472e-06,3.2091140963999997e-06,9.918212864e-06,0.940766594,1.24343994696,5.54924804,284.32821640000003,0.028381347696000002
2018-08-27 12:00:00,1.141548144e-05,1.8405914000000001e-06,3.81469728e-08,0.9932385243999999,-0.6703936784,6.887177132,284.4296744,0.026493072572799998
2018-08-27 18:00:00,0.0,0.0,0.0,0.959196776,-0.22245727404,3.711669296,284.4662984,0.0
2018-08-28 00:00:00,1.811981208e-07,1.90734864e-08,2.4795532480000005e-07,0.41500976700000003,1.188527218,2.6325360124,282.6333096,0.00024795532480000005
2018-08-28 06:00:00,7.62939448e-08,0.0,9.5367432e-08,0.6314709464,3.531972664,-0.11222167595999999,282.8245368,0.00011444091680000001
2018-08-28 12:00:00,0.0,0.0,0.0,0.9953503431999999,4.417749652,2.9002703839999997,283.6532856,0.0
2018-08-28 18:00:00,1.6021728640000001e-06,1.525878912e-07,2.1171570015999996e-06,0.9999743651999999,4.204989616000001,0.7539825435999999,284.3426272,0.0031852722416000003
2018-08-29 00:00:00,0.00017480849985919997,1.35993959008e-05,6.9446564092e-05,0.9734655744,0.8374609356,3.18322692,284.8852876,0.24089813287200001
2018-08-29 06:00:00,6.351471e-06,0.0,6.0081483144e-06,0.35848999224000005,-2.0773932076,3.514338992,281.3198504,0.0060081483144000004
2018-08-29 12:00:00,1.49059297264e-05,4.4345854400000004e-07,7.6293944e-08,0.5300170932,-2.653411248,3.840486464,281.3654324,0.030746459848000004
2018-08-29 18:00:00,0.0,0.0,0.0,0.9998229976,-0.8574859720000001,2.16340270968,281.2764608,0.0
2018-08-30 00:00:00,0.0,0.0,0.0,0.5828295884,-1.23949829464,1.4158135959999998,281.1622112,0.0
2018-08-30 06:00:00,3.1995773304000003e-06,1.3399124276e-06,4.768371576e-07,0.9564929224,-0.95404785588,0.44803711143999997,281.64850440000004,0.008106231664
2018-08-30 12:00:00,4.0912628912000003e-05,3.242492672e-06,8.697509831999999e-06,0.9303833023999999,0.7905682404,-1.201645514,282.116212,0.051422119448
2018-08-30 18:00:00,3.5762786332799995e-05,1.621246352e-06,4.4822692424e-06,0.6456494084000001,1.21796692016,-1.4780950924,282.45540120000004,0.050563811932
2018-08-31 00:00:00,1.0490417520000001e-07,0.0,9.53674312e-08,0.2541613778,2.181433108,-1.2750415032,282.5299336,0.0005912780712000001
2018-08-31 06:00:00,2.3841858e-08,0.0,7.62939448e-08,0.08173950206000001,2.88138914,-1.87579408,282.94522,0.0003433227544
2018-08-31 12:00:00,0.0,0.0,0.0,0.61969604352,6.315652472,-1.1277014152,284.4419952,0.0
2018-08-31 18:00:00,8.153915356e-07,0.0,8.964538552e-07,0.9915710444,5.457326648,-0.5481835938399999,285.4335892,0.0009346008272
2018-09-01 00:00:00,7.39908205344e-05,1.7447471752e-05,0.000115318298472,0.9919323724,4.399984136,0.14613281481999998,286.45338879999997,0.11577606235200001
2018-09-01 06:00:00,0.00010440826374,5.02443310788e-05,0.00023120880192,0.9995178224,2.9174701048000005,0.6659722915999999,287.4749132,0.23122787544
2018-09-01 12:00:00,5.645751978400001e-06,1.811981188e-07,3.5285949647999997e-06,1.0,1.9628277668,0.50254882428,288.6159576,0.0096321104024
2018-09-01 18:00:00,2.1171569879999996e-06,7.867813028e-07,4.7302246568e-06,0.996304928,2.6616320719999997,-0.51187683184,288.6392776,0.0048446655792
2018-09-02 00:00:00,6.694793580000001e-06,2.0313262888e-06,1.2760162306399999e-05,0.952846682,3.627599472,-0.4701184056,287.2882856,0.0127601623064
2018-09-02 06:00:00,1.4162063500000001e-05,2.0265579288e-06,2.2449493372e-05,0.8826647896,4.518926388,1.266684571412,287.1048064,0.022487640452
2018-09-02 12:00:00,1.2426376242800002e-05,1.72615052e-06,1.2168884264e-05,0.9735961888,4.764191892,1.178075566,288.94192879999997,0.0205039979224
2018-09-02 18:00:00,0.00010263443049280001,1.82008743472e-05,5.57327273704e-05,0.9498339848,2.7389343416,2.137203984,288.8169732,0.18531799455200001
2018-09-03 00:00:00,0.00020521164173200002,0.0001159667953496,0.00030790328832,0.9680334488,-4.792113656000001,2.464226684,285.5630072,0.5263328590799999
2018-09-03 06:00:00,2.00366972352e-05,3.3807754519999998e-06,2.9945373352e-05,0.40370605372,-5.646688852,1.9981421044,280.748368,0.03068923936
2018-09-03 12:00:00,0.0,0.0,0.0,0.8001855464000001,-5.55652466,1.2676934784,280.2500012,0.0
2018-09-03 18:00:00,0.0,0.0,0.0,0.6683459452,-4.647481092,0.6068518025599999,280.2902952,0.0
2018-09-04 00:00:00,0.0,0.0,0.0,0.1734729008,-4.839570288,1.162512831,280.5433044,0.0
2018-09-04 06:00:00,0.0,0.0,5.7220458e-07,0.29901000759999996,-4.565377844,1.6326409828000001,279.6950576,0.0009155273359999999
2018-09-04 12:00:00,0.0,0.0,0.0,0.37253906459999997,-4.444973152,0.39078918960000003,280.5967924,0.0
2018-09-04 18:00:00,1.90734864e-08,0.0,0.0,0.8002307096,-2.6556500080000003,-0.6842724552,281.4107172,5.7220458400000004e-05
2018-09-05 00:00:00,9.155273432000001e-07,1.907348608e-07,1.1253356952e-06,0.9264233392,-3.162756324,0.9524365163999999,282.39454559999996,0.0020217895296
2018-09-05 06:00:00,1.3446807544e-06,1.1444091999999999e-07,1.7547607472e-06,0.4945776356,-2.0448516735999998,1.7067071552,281.9147616,0.0016403198424000001
2018-09-05 12:00:00,1.2731551896e-05,0.0,0.0,0.4389501972,-0.609115603024,2.6456201227999996,283.2783692,0.0133705138328
2018-09-05 18:00:00,0.0001671314256,2.480506844e-05,6.84928891384e-05,0.9618127384,1.7779486051999998,2.574022232,285.111982,0.316658017
2018-09-06 00:00:00,2.79617306128e-05,3.4427642312e-06,2.9869079788800002e-05,0.905932618,-0.61434386728,2.861342184,285.4572856,0.042266845931999995
2018-09-06 06:00:00,6.3242912408e-05,2.1991730252e-05,0.000111732482468,1.0,-1.08700561132,2.676632088,284.53254519999996,0.1323127748
2018-09-06 12:00:00,0.000102252959904,3.19290162256e-05,0.0001847076403,0.9261401363999999,-2.862711192,1.0484527676,283.6156004,0.20956039344
2018-09-06 18:00:00,3.4332275984e-06,1.77383424e-06,0.0,0.7225817832,-2.994968272,2.8459979320000004,280.515078,0.007934570252
2018-09-07 00:00:00,0.0,0.0,0.0,0.10052124000000001,-3.320687868,3.0218414239999998,280.0626752,0.0
2018-09-07 06:00:00,0.0,0.0,0.0,0.17360351564,-0.95036987224,4.022567156,280.0576568,0.0
2018-09-07 12:00:00,1.716613776e-07,0.0,0.0,0.9947497568,-0.5081219516000001,4.25683228,280.6461072,0.000267028804
2018-09-07 18:00:00,8.068084766400001e-06,0.0,0.0,0.955321046,0.9801727264,2.5825628640000002,283.1616748,0.006332397424000001
2018-09-08 00:00:00,5.6552887184e-06,1.7833709656e-06,1.2569427452e-05,0.9923571756,2.6976898119999997,1.564451894,284.5568308,0.012779235804
2018-09-08 06:00:00,0.0001328659048,6.0749054000000005e-05,0.0002589607232,1.0,4.560321664,3.279844364,286.0540432,0.32501220432
2018-09-08 12:00:00,2.1743774399999998e-06,1.90734864e-08,6.48498548e-07,0.982092284,2.661747436,2.044824836,285.5652688,0.003013610852
2018-09-08 18:00:00,1.3952255194400001e-05,8.316040173600001e-06,3.8833617936e-05,0.9989062491999999,5.1716424519999995,2.31430359,286.70588799999996,0.040626525935999996
2018-09-09 00:00:00,1.782417298e-05,5.216598454399999e-06,3.3512115640000004e-05,0.9725891128,5.448623652,2.613341664,286.9501508,0.03574371342
2018-09-09 06:00:00,8.487701372e-07,3.81469728e-08,1.2016296416e-06,0.8823669432,2.8119720519999998,4.843465568,284.1471928,0.0012016296416
2018-09-09 12:00:00,1.3751983736000001e-05,3.0899048000000003e-06,2.8610229040000003e-07,0.8283361791999999,1.4691442799999999,6.571724784000001,282.49495279999996,0.03364563008
2018-09-09 18:00:00,0.0,0.0,0.0,0.5803027356,1.7071173199999998,6.016532600000001,280.9263992,0.0
2018-09-10 00:00:00,0.0,0.0,0.0,0.971372068,2.719686284,5.04778322,281.0563712,0.0
2018-09-10 06:00:00,0.0,0.0,0.0,1.0,3.5930957119999998,3.889398192,281.3743232,0.0
2018-09-10 12:00:00,0.00012203216596,3.910064672e-06,0.00011976242004,1.0,5.0804193,3.435275888,283.8769768,0.12741088847999998
2018-09-10 18:00:00,8.51726535776e-05,1.13010405148e-05,8.3179473636e-05,1.0,6.435462612,3.6894696120000003,286.4786676,0.105438232716
2018-09-11 00:00:00,0.000146493912912,0.0001069259648616,0.00039031982532,0.9983532735999999,1.677415166744,5.627515856,287.0220704,0.4076385523
